=== FAST POLLUTION DETECTOR v3.1 ===
10-second readings with timestamps
Location: Kolkata, India
=====================================
Connecting to WiFi.
✅ WiFi connected!
Waiting for NTP time sync
✅ NTP time synchronized!
2025-06-28 10:06:29,30.32,80.81,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:06:39,30.32,80.81,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:06:49,30.32,80.81,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:06:59,30.32,80.81,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:07:09,30.32,80.81,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:07:19,30.32,80.81,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:07:29,30.32,80.81,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:07:39,30.32,80.81,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:07:49,30.32,80.81,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:07:59,30.32,80.81,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:08:09,30.32,80.81,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:08:19,30.32,80.81,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:08:29,30.32,80.81,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:08:39,30.32,80.81,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:08:49,30.32,80.81,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:08:59,30.32,80.81,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:09:09,30.32,80.81,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:09:19,30.32,80.81,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:09:29,30.32,80.81,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:09:39,30.32,80.81,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:09:49,30.32,80.81,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:09:59,30.32,80.81,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:10:09,30.32,80.81,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:10:19,30.32,80.81,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:10:29,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:10:39,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:10:49,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:10:59,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:11:09,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:11:19,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:11:29,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:11:39,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:11:49,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:11:59,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:12:09,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:12:19,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:12:29,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:12:39,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:12:49,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:12:59,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:13:09,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:13:19,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:13:29,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:13:39,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:13:49,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:13:59,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:14:09,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:14:19,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:14:29,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:14:39,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:14:49,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:14:59,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:15:09,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:15:19,29.73,83.29,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:15:29,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:15:39,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:15:49,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:15:59,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:16:09,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:16:19,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:16:29,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:16:39,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:16:49,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:16:59,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:17:09,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:17:19,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:17:29,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:17:39,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:17:49,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:17:59,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:18:09,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:18:19,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:18:29,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:18:39,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:18:49,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:18:59,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:19:09,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:19:19,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:19:29,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:19:39,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:19:49,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:19:59,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:20:09,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:20:19,29.78,82.99,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:20:29,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:20:39,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:20:49,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:20:59,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:21:09,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:21:19,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:21:29,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:21:39,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:21:49,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:21:59,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:22:09,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:22:19,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:22:29,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:22:39,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:22:49,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:22:59,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:23:09,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:23:19,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:23:29,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:23:39,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:23:49,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:23:59,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:24:09,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:24:19,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:24:29,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:24:39,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:24:49,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:24:59,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:25:09,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:25:19,29.80,82.93,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:25:29,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:25:39,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:25:49,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:25:59,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:26:09,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:26:19,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:26:29,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:26:39,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:26:49,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:26:59,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:27:09,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:27:19,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:27:29,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:27:39,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:27:49,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:27:59,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:28:09,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:28:19,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:28:29,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:28:39,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:28:49,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:28:59,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:29:09,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:29:19,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:29:29,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:29:39,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:29:49,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:29:59,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:30:09,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:30:19,29.77,83.01,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:30:29,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:30:39,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:30:49,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:30:59,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:31:09,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:31:19,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:31:29,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:31:39,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:31:49,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:31:59,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:32:09,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:32:19,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:32:29,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:32:39,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:32:49,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:32:59,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:33:09,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:33:19,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:33:29,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:33:39,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:33:49,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:33:59,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:34:09,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:34:19,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:34:29,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:34:39,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:34:49,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:34:59,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:35:09,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:35:19,29.75,83.10,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:35:29,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:35:39,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:35:49,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:35:59,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:36:09,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:36:19,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:36:29,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:36:39,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:36:49,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:36:59,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:37:09,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:37:19,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:37:29,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:37:39,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:37:49,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:37:59,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:38:09,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:38:19,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:38:29,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:38:39,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:38:49,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:38:59,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:39:09,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:39:19,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:39:29,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:39:39,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:39:49,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:39:59,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:40:09,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:40:19,29.73,83.14,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:40:29,29.72,83.43,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:40:39,29.72,83.43,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:40:49,29.72,83.43,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:40:59,29.72,83.43,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:41:09,29.72,83.43,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:41:19,29.72,83.43,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:41:29,29.72,83.43,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:41:39,29.72,83.43,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:41:49,29.72,83.43,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:41:59,29.72,83.43,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:42:09,29.72,83.43,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:42:19,29.72,83.43,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:42:29,29.72,83.43,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:42:39,29.72,83.43,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:42:49,29.72,83.43,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:42:59,29.72,83.43,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:43:09,29.72,83.43,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:43:19,29.72,83.43,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:43:29,29.72,83.43,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:43:39,29.72,83.43,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:43:49,29.72,83.43,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:43:59,29.72,83.43,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-28 10:44:09,29.72,83.43,999.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
